LastName,Percentage
Timofte,0.032263%
Sas,0.032263%
Ratiu,0.032105%
Jurca,0.032078%
Gaspar,0.031999%
Ionica,0.031894%
Novac,0.031604%
Chiorean,0.031604%
Dutu,0.031499%
Mirica,0.031420%
Stanca,0.031130%
Rizea,0.031104%
Papp,0.031051%
Vaida,0.030946%
Bujor,0.030920%
Comsa,0.030893%
Nechifor,0.030867%
Ursache,0.030788%
Miclea,0.030788%
Rotariu,0.030656%
Chiru,0.030366%
Frunza,0.029998%
Lukacs,0.029998%
Stanica,0.029971%
Bica,0.029919%
Sandulescu,0.029892%
Dinescu,0.029892%
Postolache,0.029892%
Lefter,0.029840%
Scurtu,0.029629%
Lorincz,0.029629%
Andronache,0.029603%
Iuga,0.029576%
Barna,0.029550%
Bartha,0.029524%
Nicula,0.029471%
Apostu,0.029445%
Anghelescu,0.029418%
Cojocariu,0.029287%
Ilea,0.029208%
Minea,0.029102%
Vlaicu,0.029050%
Kelemen,0.028918%
Manta,0.028865%
Stanila,0.028813%
Robu,0.028760%
Timis,0.028707%
Gyorgy,0.028681%
Ungur,0.028576%
Lascu,0.028576%
Bara,0.028549%
Melinte,0.028497%
Deaconu,0.028470%
Raicu,0.028418%
Balaban,0.028418%
Ban,0.028339%
Maris,0.028312%
Cimpean,0.028312%
Albert,0.028286%
Lucaci,0.028286%
Nan,0.028207%
Gligor,0.028180%
Dumbrava,0.028101%
Gergely,0.027812%
Szocs,0.027812%
Stamate,0.027785%
Mihaescu,0.027733%
Matache,0.027706%
Calinescu,0.027575%
Apetrei,0.027522%
Poenaru,0.027364%
Feraru,0.027206%
Barsan,0.027180%
Todea,0.027153%
Zamfirescu,0.026916%
Lica,0.026890%
Olah,0.026785%
Dobos,0.026785%
Marica,0.026627%
Anca,0.026548%
Todor,0.026442%
Capatina,0.026442%
Fekete,0.026363%
Panaite,0.026337%
Andries,0.026284%
Comanescu,0.026284%
Blaj,0.026258%
Darie,0.026232%
Arsene,0.026126%
Nedelea,0.026100%
Spinu,0.026074%
Deak,0.026047%
Botez,0.025916%
Andronic,0.025889%
Badiu,0.025836%
Marc,0.025468%
Oana,0.025441%
Balasa,0.025441%
Margarit,0.025389%
Mitran,0.025362%
Fazakas,0.025283%
Mustata,0.025257%
Banciu,0.025231%
Szakacs,0.025204%
Ilinca,0.025178%
Ivanov,0.025125%
Isac,0.025046%
Petrica,0.024994%
Cimpeanu,0.024941%
Voiculescu,0.024783%
Vrabie,0.024783%
Bostan,0.024783%
Cercel,0.024572%
Axinte,0.024441%
Carstea,0.024388%
Stirbu,0.024256%
Morosanu,0.024230%
Mihut,0.024204%
Vulpe,0.024177%
Nicolaescu,0.024125%
Gavrilescu,0.024072%
Paul,0.024019%
Tudoran,0.023993%
Frincu,0.023967%
Baba,0.023967%
Gaina,0.023914%
Kadar,0.023914%
Vladu,0.023888%
Craciunescu,0.023861%
Manolescu,0.023730%
Trifu,0.023677%
Precup,0.023677%
Surdu,0.023466%
Ristea,0.023414%
Sasu,0.023387%
Chirica,0.023387%
Vladescu,0.023387%
Mihu,0.023334%
Kocsis,0.023334%
Calota,0.023308%
Jakab,0.023282%
Guta,0.023229%
Onea,0.023176%
Vilcu,0.023150%
Nuta,0.023097%
Voica,0.023097%
Miklos,0.023071%
Nicu,0.023045%
Fabian,0.023018%
Dragnea,0.022992%
Lepadatu,0.022992%
Andras,0.022966%
Turcanu,0.022887%
Ferencz,0.022860%
Mititelu,0.022808%
Mocan,0.022781%
Velicu,0.022781%
Buga,0.022755%
Todoran,0.022676%
Balog,0.022676%
Burca,0.022623%
Mincu,0.022518%
Neculai,0.022465%
Gavril,0.022465%
Baicu,0.022465%
Bors,0.022439%
Oprisan,0.022413%
Jipa,0.022360%
Cadar,0.022334%
Enea,0.022334%
Stoenescu,0.022307%
Dragomirescu,0.022228%
Stana,0.022149%
Dobra,0.022070%
Campean,0.022044%
Pap,0.022018%
Eftimie,0.021965%
Bercea,0.021939%
Papuc,0.021939%
Raducu,0.021886%
Mihaly,0.021886%
Ciocoiu,0.021886%
Rad,0.021860%
Angelescu,0.021833%
Pirvulescu,0.021807%
Baluta,0.021728%
Grigoriu,0.021623%
Dimitriu,0.021438%
Balea,0.021412%
Amariei,0.021386%
Ivanescu,0.021307%
Manescu,0.021307%
Badulescu,0.021307%
Obreja,0.021280%
Gruia,0.021201%
Hutanu,0.021175%
Botea,0.021149%
Andreica,0.021096%
Vancea,0.021096%
Mathe,0.021043%
Demian,0.021043%
Suteu,0.021017%
Ambrus,0.020991%
Borza,0.020991%
Kis,0.020991%
Uta,0.020832%
Avramescu,0.020780%
Trusca,0.020701%
Iftimie,0.020674%
Bran,0.020595%
Buliga,0.020595%
Hanganu,0.020569%
Mardare,0.020464%
Mate,0.020437%
Dragusin,0.020437%
Daraban,0.020437%
Stanculescu,0.020385%
Manu,0.020385%
Cioara,0.020358%
Buzea,0.020306%
Taranu,0.020253%
Vizitiu,0.020227%
Raducan,0.020200%
Cocos,0.020200%
Muraru,0.020121%
Goia,0.020095%
Cristache,0.020095%
Kerekes,0.020042%
Mezei,0.019990%
Loghin,0.019990%
Buruiana,0.019963%
Abrudan,0.019937%
Postelnicu,0.019937%
Nanu,0.019884%
Motoc,0.019884%
Cernea,0.019858%
Bejenaru,0.019858%
Hategan,0.019805%
Daniel,0.019805%
Tita,0.019753%
Benedek,0.019700%
Sanda,0.019647%
Trofin,0.019595%
Petrovici,0.019595%
Pruteanu,0.019542%
Dina,0.019516%
Vrinceanu,0.019516%
Dediu,0.019437%
Stoia,0.019358%
Macarie,0.019358%
Goga,0.019331%
Belu,0.019331%
Luchian,0.019331%
Corbu,0.019279%
Savulescu,0.019226%
Vass,0.019226%
Tutuianu,0.019200%
Vacaru,0.019173%
Bordeianu,0.019068%
Lixandru,0.019042%
Ioana,0.018989%
Radut,0.018936%
Denes,0.018910%
Aron,0.018884%
Balas,0.018884%
Tiron,0.018805%
Ionel,0.018778%
Raduta,0.018752%
Rata,0.018752%
Racz,0.018673%
Valeanu,0.018673%
Dragut,0.018647%
Lup,0.018594%
Moroianu,0.018541%
Gliga,0.018515%
Rotar,0.018489%
Olar,0.018489%
Mogos,0.018436%
Borcea,0.018436%
Stratulat,0.018383%
Mot,0.018330%
Erdei,0.018330%
Voda,0.018304%
Pascal,0.018304%
Csiki,0.018278%
Ureche,0.018225%
Furtuna,0.018225%
Nastasa,0.018199%
Nitulescu,0.018146%
Lacatusu,0.018146%
Stef,0.018120%
Stanciulescu,0.018067%
Mitrache,0.018067%
Maria,0.018067%
Balanescu,0.018067%
Lupsa,0.018067%
Porumb,0.018067%
Marculescu,0.018041%
Ciubotariu,0.018041%
Pruna,0.018041%
Margineanu,0.017988%
Cismaru,0.017988%
Purice,0.017988%
Ciornei,0.017962%
Petrut,0.017962%
Traistaru,0.017935%
Nitescu,0.017856%
Androne,0.017830%
Adrian,0.017804%
Bordea,0.017804%
Gutu,0.017751%
Gherghel,0.017751%
Mihali,0.017751%
Muscalu,0.017725%
Rada,0.017698%
Curca,0.017698%
Danaila,0.017698%
Brasoveanu,0.017672%
Creanga,0.017646%
Stroie,0.017619%
Neag,0.017540%
Iosub,0.017488%
Nichita,0.017488%
Chereches,0.017488%
Bora,0.017488%
Prisecaru,0.017461%
Morosan,0.017409%
Pall,0.017382%
Nutu,0.017330%
Angheluta,0.017330%
Dascalescu,0.017330%
Chiper,0.017303%
Negoescu,0.017277%
Gaman,0.017251%
Tanasie,0.017251%
Manciu,0.017251%
Feher,0.017198%
Santa,0.017172%
Negulescu,0.017145%
Urs,0.017119%
Oprean,0.017119%
Cruceru,0.017119%
Vasiu,0.017119%
Pirvan,0.017119%
Negrila,0.017040%
Eremia,0.017040%
Furdui,0.017014%
Juganaru,0.017014%
Barta,0.016961%
Florian,0.016908%
Paval,0.016856%
Campeanu,0.016829%
Voinescu,0.016803%
Badila,0.016803%
Leu,0.016777%
Salajan,0.016750%
Atanasiu,0.016724%
Giurca,0.016698%
Stroia,0.016698%
Serbu,0.016619%
Codrea,0.016619%
Balta,0.016592%
Danci,0.016566%
Gurau,0.016540%
Sabou,0.016540%
Iovan,0.016513%
Mihail,0.016487%
Balasoiu,0.016487%
Mladin,0.016461%
Blanaru,0.016461%
Ababei,0.016434%
Lita,0.016434%
Gall,0.016408%
Antohi,0.016408%
Vesa,0.016382%
Safta,0.016355%
Lucaciu,0.016329%
Panaitescu,0.016329%
Ghica,0.016276%
Virlan,0.016276%
Bacanu,0.016276%
Sorescu,0.016250%
Bordei,0.016224%
Gherghe,0.016197%
Surugiu,0.016197%
Capraru,0.016145%
Ancuta,0.016118%
Filipescu,0.016118%
Enciu,0.016092%
Covrig,0.016039%
Ionut,0.016013%
Mitrofan,0.015986%
Balaceanu,0.015986%
Teodor,0.015960%
Vicol,0.015960%
Costescu,0.015934%
Stinga,0.015907%
Manaila,0.015907%
Costan,0.015907%
Dumitras,0.015907%
Vincze,0.015907%
Butnariu,0.015907%
Datcu,0.015881%
Leca,0.015855%
Galan,0.015828%
Calugaru,0.015828%
Pandele,0.015828%
Nichifor,0.015749%
Tabacaru,0.015723%
Stroescu,0.015723%
Stuparu,0.015723%
Bajenaru,0.015723%
Miclaus,0.015697%
Stoican,0.015670%
Marina,0.015670%
Tugui,0.015644%
Ticu,0.015644%
Mutu,0.015644%
Cioaca,0.015644%
Katona,0.015644%
Brad,0.015618%
Fatu,0.015539%
Matyas,0.015512%
Cindea,0.015512%
Ana,0.015486%
Dragota,0.015486%
Padurariu,0.015460%
Coca,0.015381%
Fechete,0.015354%
Scutaru,0.015328%
Takacs,0.015302%
Tudorica,0.015275%
Doroftei,0.015275%
Benea,0.015249%
Graur,0.015223%
Catrina,0.015223%
Andone,0.015144%
Vilceanu,0.015117%
Dunca,0.015091%
Marcus,0.015065%
Padurean,0.015065%
Iordachescu,0.014986%
Dudau,0.014933%
Bucsa,0.014933%
Rat,0.014907%
Dulgheru,0.014907%
Varzaru,0.014907%
Laza,0.014907%
Minca,0.014880%
Ciorba,0.014880%
Salagean,0.014854%
Mihoc,0.014828%
Pascaru,0.014828%
Ilyes,0.014801%
Gherghina,0.014801%
