LastName,Percentage
Vlasova,0.019867%
Biryukov,0.019867%
Kravtsov,0.019867%
Lapshin,0.019867%
Grigoriev,0.019616%
Albert,0.019616%
Alina,0.019616%
Ageev,0.019616%
Afanasyev,0.019616%
Filippova,0.019616%
Ostapenko,0.019616%
Bocharov,0.019616%
Kazantsev,0.019616%
Pankov,0.019616%
Timoshenko,0.019364%
Scherbakov,0.019364%
Spiridonov,0.019364%
German,0.019113%
Grigoriy,0.019113%
Zao,0.019113%
Tarasenko,0.019113%
Sviridov,0.019113%
Medvedeva,0.019113%
Denisenko,0.019113%
Evseev,0.019113%
Pozdnyakov,0.019113%
Rodin,0.018861%
Andreevna,0.018861%
Anatolevna,0.018861%
Demchenko,0.018861%
Nechaev,0.018610%
Nikolai,0.018610%
Golikov,0.018610%
Tyurin,0.018610%
Soldatov,0.018610%
Skvortsov,0.018610%
Alekseevna,0.018610%
Mikheev,0.018610%
Mironova,0.018610%
Mamedov,0.018610%
Makeev,0.018610%
Chistyakov,0.018610%
Dyachenko,0.018610%
Kabanov,0.018610%
Kornilov,0.018610%
Kryukov,0.018610%
Radchenko,0.018358%
Ilina,0.018358%
Goncharova,0.018358%
Zakirov,0.018358%
Aleshin,0.018358%
Alla,0.018358%
Michael,0.018358%
Davydova,0.018358%
Valery,0.018358%
Eremenko,0.018358%
Kornienko,0.018358%
Kononenko,0.018358%
Yusupov,0.018358%
Reshetnikov,0.018107%
Glebov,0.018107%
Zakharova,0.018107%
Subbotin,0.018107%
Mikhaylovich,0.018107%
Doronin,0.018107%
Kuleshov,0.018107%
Lev,0.018107%
Yana,0.018107%
Panfilov,0.018107%
Prikhodko,0.018107%
Novoselov,0.017855%
Nefedov,0.017855%
Surkov,0.017855%
Sedov,0.017855%
Danil,0.017855%
Vasilij,0.017855%
Bogomolov,0.017855%
Komissarov,0.017855%
Kulagin,0.017855%
Parfenov,0.017855%
Ryzhkov,0.017604%
Ryazanov,0.017604%
Glushkov,0.017604%
Zaripov,0.017604%
Zhuravleva,0.017604%
Zubkov,0.017604%
Sharov,0.017604%
Afonin,0.017604%
Degtyarev,0.017604%
Vinokurov,0.017604%
Efimova,0.017604%
Kazakova,0.017604%
Kashin,0.017604%
Lapin,0.017604%
Petukhov,0.017604%
Tikhomirov,0.017352%
Akopyan,0.017352%
Vera,0.017352%
Bychkov,0.017352%
Bespalov,0.017352%
Kurochkin,0.017352%
Kostenko,0.017352%
Kondratev,0.017352%
Pankratov,0.017352%
Prokopenko,0.017352%
Rybakov,0.017101%
Rustam,0.017101%
Gulyaev,0.017101%
Shadrin,0.017101%
Anatolij,0.017101%
Mihaylov,0.017101%
Jurevich,0.017101%
Chesnokov,0.017101%
Valerij,0.017101%
Bazhenov,0.017101%
Zolotarev,0.016849%
Semen,0.016849%
Olesya,0.016849%
Moroz,0.016849%
Maslennikov,0.016849%
Danilova,0.016849%
Berezin,0.016849%
Karpova,0.016849%
Kozyrev,0.016849%
Panteleev,0.016849%
Ruban,0.016598%
Rumyantsev,0.016598%
Grupp,0.016598%
Gubanov,0.016598%
Timofeeva,0.016598%
Salnikov,0.016598%
Sychev,0.016598%
Abramova,0.016598%
Aleksander,0.016598%
Aleksandrova,0.016598%
Ovsyannikov,0.016598%
Makarenko,0.016598%
Chirkov,0.016598%
Dmitri,0.016598%
Vorontsov,0.016598%
Voloshin,0.016598%
Eugene,0.016598%
Bondar,0.016598%
Kireev,0.016598%
Kovalchuk,0.016598%
Losev,0.016598%
Lvov,0.016598%
Utkin,0.016346%
Galimov,0.016346%
Gurov,0.016346%
Shubin,0.016346%
Julia,0.016346%
Kudinov,0.016346%
Kolpakov,0.016346%
Uvarov,0.016095%
Gerasimova,0.016095%
Strelnikov,0.016095%
Merkulov,0.016095%
Valeriya,0.016095%
Eremeev,0.016095%
Babenko,0.016095%
Petrosyan,0.016095%
Sitnikov,0.015844%
Markova,0.015844%
Cjsc,0.015844%
Bezrukov,0.015844%
Korshunov,0.015844%
Korobov,0.015844%
Kalugin,0.015844%
Leonova,0.015844%
Zarubin,0.015592%
Soloveva,0.015592%
Soloviev,0.015592%
Shevtsov,0.015592%
Artemev,0.015592%
Vyacheslavovich,0.015592%
Burov,0.015592%
Kirillova,0.015592%
Kochetkov,0.015592%
Pak,0.015592%
Ignatev,0.015341%
Alimov,0.015341%
Oleynik,0.015341%
Media,0.015341%
Card,0.015341%
Daria,0.015341%
David,0.015341%
Vasilyeva,0.015341%
Vetrov,0.015341%
Litvinova,0.015341%
Leontev,0.015341%
Ulyanov,0.015089%
Service,0.015089%
Mayorov,0.015089%
Valentinovich,0.015089%
Belikov,0.015089%
Borisenko,0.015089%
Rodionova,0.014838%
Inc,0.014838%
Golubeva,0.014838%
Selivanov,0.014838%
Filatova,0.014838%
Matveeva,0.014838%
Departament,0.014838%
Efremova,0.014838%
Laptev,0.014838%
Pivovarov,0.014838%
Ionov,0.014586%
Naumenko,0.014586%
Nazarova,0.014586%
Grigory,0.014586%
Zaytseva,0.014586%
Sarkisyan,0.014586%
Shiryaev,0.014586%
Fedorenko,0.014586%
Fomina,0.014586%
Viktorov,0.014586%
Lazareva,0.014586%
Yakimov,0.014586%
Pakhomov,0.014586%
Polina,0.014586%
Igorevna,0.014335%
Mark,0.014335%
Mamaev,0.014335%
Moskalev,0.014335%
Chernyshov,0.014335%
Chernova,0.014335%
Dunaev,0.014335%
Elizaveta,0.014335%
Bobkov,0.014335%
Kharchenko,0.014335%
Kalashnikova,0.014335%
Prohorov,0.014335%
Inna,0.014083%
Isaeva,0.014083%
Glukhov,0.014083%
Zubov,0.014083%
Stepanenko,0.014083%
Smolin,0.014083%
Shakirov,0.014083%
Valentina,0.014083%
Valeev,0.014083%
Ermakova,0.014083%
Kolesov,0.014083%
Kondrashov,0.014083%
Kondratenko,0.014083%
Lopatin,0.014083%
Pimenov,0.014083%
Rudakov,0.013832%
Ismailov,0.013832%
Georgiy,0.013832%
Terekhov,0.013832%
Samoilov,0.013832%
Anisimova,0.013832%
Fedotova,0.013832%
Minaev,0.013832%
Mikhaylova,0.013832%
Dudin,0.013832%
Vitalevich,0.013832%
Bochkarev,0.013832%
Kurbatov,0.013832%
Pushkin,0.013832%
Pogosyan,0.013832%
Ildar,0.013580%
Nguyen,0.013580%
Georgievich,0.013580%
Savina,0.013580%
Soboleva,0.013580%
Akulov,0.013580%
Martinov,0.013580%
Moskalenko,0.013580%
Max,0.013580%
Margarita,0.013580%
Center,0.013580%
Bulgakov,0.013580%
Belkin,0.013580%
Baev,0.013580%
Kryuchkov,0.013580%
Krilov,0.013580%
Kotelnikov,0.013580%
Lobov,0.013580%
Larina,0.013580%
Nina,0.013329%
Gennady,0.013329%
Zharkov,0.013329%
Terentev,0.013329%
Shevelev,0.013329%
Stolyarov,0.013329%
Sultanov,0.013329%
Starostin,0.013329%
Alexandrovich,0.013329%
Alexandra,0.013329%
Orekhov,0.013329%
Mironenko,0.013329%
Demina,0.013329%
Voronkov,0.013329%
Konstantinovich,0.013329%
Kuznecova,0.013329%
Kupriyanov,0.013329%
Ramazanov,0.013077%
Usov,0.013077%
Glazkov,0.013077%
Grigoreva,0.013077%
Gordienko,0.013077%
Tolmachev,0.013077%
Tsarev,0.013077%
Tamara,0.013077%
Sergienko,0.013077%
Andrianov,0.013077%
Armen,0.013077%
Artemov,0.013077%
Velichko,0.013077%
Elizarov,0.013077%
Bogachev,0.013077%
Krylova,0.013077%
Klimova,0.013077%
Kosarev,0.013077%
Kukushkin,0.013077%
Kopylov,0.013077%
Lunev,0.013077%
Pushkarev,0.013077%
Paramonov,0.013077%
Ryzhov,0.012826%
Gavrilova,0.012826%
Zinchenko,0.012826%
Toropov,0.012826%
Tarakanov,0.012826%
Savinov,0.012826%
Sysoev,0.012826%
Sizov,0.012826%
Shmelev,0.012826%
Azarov,0.012826%
Ovcharenko,0.012826%
Mihailovich,0.012826%
Korovin,0.012826%
Kolesnik,0.012826%
Kurbanov,0.012826%
Kozin,0.012826%
Loginova,0.012826%
Nikiforova,0.012574%
Shmakov,0.012574%
Shvetsov,0.012574%
Suchkov,0.012574%
Sharipov,0.012574%
Maksimova,0.012574%
Moiseeva,0.012574%
Muratov,0.012574%
Mitin,0.012574%
Mikhalev,0.012574%
Valiev,0.012574%
Babkin,0.012574%
Konovalova,0.012574%
Krasilnikov,0.012574%
Kudryavtseva,0.012574%
Kirsanov,0.012574%
Lyubimov,0.012574%
Pisarev,0.012574%
Panova,0.012574%
Pugachev,0.012574%
Repin,0.012323%
Golovanov,0.012323%
Gerasimenko,0.012323%
Zlobin,0.012323%
Tatarinov,0.012323%
Spirin,0.012323%
Agapov,0.012323%
Artyom,0.012323%
Dementev,0.012323%
Dubinin,0.012323%
Dyakov,0.012323%
Vlasenko,0.012323%
Kharlamov,0.012323%
Karapetyan,0.012323%
Yashin,0.012323%
Popkov,0.012323%
Reznikov,0.012071%
Ivanovna,0.012071%
Ilja,0.012071%
