LastName,Percentage
Stiegler,0.016512%
Steurer,0.016512%
Seitz,0.016512%
Scheucher,0.016512%
Fritsch,0.016512%
Freitag,0.016512%
Froschauer,0.016512%
Hemetsberger,0.016512%
Handle,0.016512%
Huebner,0.016512%
Hubmann,0.016512%
Hoedl,0.016512%
Marko,0.016512%
Mba,0.016512%
Mitterer,0.016512%
Muller,0.016512%
Juric,0.016512%
Deutschmann,0.016512%
Erich,0.016512%
Embacher,0.016512%
Bernd,0.016512%
Barbara,0.016512%
Busch,0.016512%
Blacher,0.016512%
Koehler,0.016512%
Kessler,0.016512%
Kaya,0.016512%
Proetsch,0.016512%
Pock,0.016512%
Pammer,0.016512%
Puehringer,0.016512%
Wechselberger,0.016512%
Weigl,0.016512%
Waldner,0.016512%
Walcher,0.016512%
Rehrl,0.015643%
Rausch,0.015643%
Riedlsperger,0.015643%
Reithofer,0.015643%
Niedermayr,0.015643%
Gritsch,0.015643%
Geisler,0.015643%
Guggenberger,0.015643%
Zangerl,0.015643%
Todorovic,0.015643%
Schatz,0.015643%
Schatzl,0.015643%
Shah,0.015643%
Schweitzer,0.015643%
Stephan,0.015643%
Fankhauser,0.015643%
Otto,0.015643%
Hohl,0.015643%
Holzknecht,0.015643%
Held,0.015643%
Hutterer,0.015643%
Meindl,0.015643%
Mittermair,0.015643%
Mann,0.015643%
Doppler,0.015643%
Ender,0.015643%
Erhart,0.015643%
Barth,0.015643%
Klotz,0.015643%
Kirschner,0.015643%
Krebs,0.015643%
Kraft,0.015643%
Krasser,0.015643%
Kreidl,0.015643%
Knabl,0.015643%
Leitinger,0.015643%
Lagler,0.015643%
Prohaska,0.015643%
Pfleger,0.015643%
Pircher,0.015643%
Wolff,0.015643%
Reisenhofer,0.014773%
Reich,0.014773%
Rauscher,0.014773%
Riedler,0.014773%
Reitinger,0.014773%
Ilic,0.014773%
Niederl,0.014773%
Nachbaur,0.014773%
Gogg,0.014773%
Gutmann,0.014773%
Goetz,0.014773%
Gruenberger,0.014773%
Thaller,0.014773%
Steinkellner,0.014773%
Schmidhuber,0.014773%
Schroeder,0.014773%
Schrenk,0.014773%
Stein,0.014773%
Stelzhammer,0.014773%
Sauer,0.014773%
Schwarzmann,0.014773%
Stadlbauer,0.014773%
Strohmayer,0.014773%
Feurstein,0.014773%
Felix,0.014773%
Fellinger,0.014773%
Ogris,0.014773%
Haring,0.014773%
Humer,0.014773%
Hofinger,0.014773%
Herr,0.014773%
Heider,0.014773%
Hoefler,0.014773%
Herrmann,0.014773%
Meusburger,0.014773%
Matt,0.014773%
Msc,0.014773%
Madlener,0.014773%
Marte,0.014773%
Celik,0.014773%
Donner,0.014773%
Edler,0.014773%
Baldauf,0.014773%
Buchinger,0.014773%
Bitschnau,0.014773%
Boesch,0.014773%
Krall,0.014773%
Krug,0.014773%
Kolar,0.014773%
Lichtenegger,0.014773%
Lugmayr,0.014773%
Loibl,0.014773%
Loidl,0.014773%
Prem,0.014773%
Preiss,0.014773%
Perner,0.014773%
Ploner,0.014773%
