LastName,Percentage
Sorsak,0.035300%
Seruga,0.035300%
Smrkolj,0.035300%
Stefancic,0.035300%
Svete,0.035300%
Stefe,0.035300%
Smolic,0.035300%
Sustar,0.035300%
Sostaric,0.035300%
Straus,0.035300%
Stankovic,0.035300%
Sluga,0.035300%
Strukelj,0.035300%
Suligoj,0.035300%
Skrlec,0.035300%
Albert,0.035300%
Avbelj,0.035300%
Flajs,0.035300%
Fekonja,0.035300%
Fiser,0.035300%
Osojnik,0.035300%
Okorn,0.035300%
Ornik,0.035300%
Orel,0.035300%
Omejc,0.035300%
Ogorevc,0.035300%
Hladnik,0.035300%
Habjan,0.035300%
Hajdinjak,0.035300%
Misic,0.035300%
Majer,0.035300%
Marn,0.035300%
Matjasic,0.035300%
Mohar,0.035300%
Muhic,0.035300%
Mohorko,0.035300%
Marusic,0.035300%
Markus,0.035300%
Jamnik,0.035300%
Jurca,0.035300%
Jaklic,0.035300%
Jager,0.035300%
Cimerman,0.035300%
Casar,0.035300%
Ceh,0.035300%
Drolc,0.035300%
Vidakovic,0.035300%
Vidrih,0.035300%
Voglar,0.035300%
Volk,0.035300%
Vrhovnik,0.035300%
Vrtacnik,0.035300%
Brumec,0.035300%
Blazic,0.035300%
Bester,0.035300%
Bostjancic,0.035300%
Berce,0.035300%
Klemen,0.035300%
Korsika,0.035300%
Kuzma,0.035300%
Klancnik,0.035300%
Kogoj,0.035300%
Kovacevic,0.035300%
Kac,0.035300%
Kotar,0.035300%
Komac,0.035300%
Kusar,0.035300%
Keber,0.035300%
Kumer,0.035300%
Lukan,0.035300%
Lavric,0.035300%
Lampe,0.035300%
Lotric,0.035300%
Lovsin,0.035300%
Petkovic,0.035300%
Peterka,0.035300%
Pibernik,0.035300%
Princic,0.035300%
Polak,0.035300%
Peternel,0.035300%
Pfeifer,0.035300%
Praprotnik,0.035300%
Puc,0.035300%
Pavlin,0.035300%
Rajh,0.030887%
Ramsak,0.030887%
Rupar,0.030887%
Rakic,0.030887%
Urbancic,0.030887%
Urbanija,0.030887%
Irsic,0.030887%
Ipavec,0.030887%
Nastran,0.030887%
Nagode,0.030887%
Novakovic,0.030887%
Net,0.030887%
Gulic,0.030887%
Gersak,0.030887%
Gricar,0.030887%
Gorec,0.030887%
Gorsic,0.030887%
Gabrijel,0.030887%
Gracar,0.030887%
Gerbec,0.030887%
Zdovc,0.030887%
Zaletel,0.030887%
Zakrajsek,0.030887%
Zaman,0.030887%
Tekavec,0.030887%
Strubelj,0.030887%
Smit,0.030887%
Sternad,0.030887%
Sajovic,0.030887%
Sagadin,0.030887%
Skubic,0.030887%
Senekovic,0.030887%
Stukovnik,0.030887%
Smid,0.030887%
Slibar,0.030887%
Strgar,0.030887%
Slabe,0.030887%
Setina,0.030887%
Suhadolnik,0.030887%
Senica,0.030887%
Azman,0.030887%
Fajdiga,0.030887%
Fon,0.030887%
Ocepek,0.030887%
Orazem,0.030887%
Omerzel,0.030887%
Ogrin,0.030887%
Hajsek,0.030887%
Mesec,0.030887%
Mali,0.030887%
Mikus,0.030887%
Mezek,0.030887%
Mlekuz,0.030887%
Mlinaric,0.030887%
Marinsek,0.030887%
Mavsar,0.030887%
Mueller,0.030887%
Jurkovic,0.030887%
Jesih,0.030887%
Jure,0.030887%
Janc,0.030887%
Jaksa,0.030887%
Jakopic,0.030887%
Juvancic,0.030887%
Jan,0.030887%
Cesnik,0.030887%
Cufer,0.030887%
Cepin,0.030887%
Campa,0.030887%
Cerv,0.030887%
Colak,0.030887%
Cegnar,0.030887%
Caks,0.030887%
Cosic,0.030887%
Cerncic,0.030887%
Capuder,0.030887%
Drofenik,0.030887%
Dimitrijevic,0.030887%
Vukovic,0.030887%
Erman,0.030887%
Bukovnik,0.030887%
Baloh,0.030887%
Bole,0.030887%
Banko,0.030887%
Bauer,0.030887%
Bajzelj,0.030887%
Batagelj,0.030887%
Benko,0.030887%
Bracun,0.030887%
Kurnik,0.030887%
Kokol,0.030887%
Koprivc,0.030887%
Koprivec,0.030887%
Kavas,0.030887%
Kokelj,0.030887%
Krek,0.030887%
Korenjak,0.030887%
Korelc,0.030887%
Kropf,0.030887%
Kastelec,0.030887%
Lesnik,0.030887%
Lunder,0.030887%
Pisler,0.030887%
Podobnik,0.030887%
Podgornik,0.030887%
Pulko,0.030887%
Podlogar,0.030887%
Perovic,0.030887%
Pogacar,0.030887%
Perme,0.030887%
Pompe,0.030887%
Pintaric,0.030887%
Penko,0.030887%
Planko,0.030887%
Rehar,0.026475%
Radic,0.026475%
Rahne,0.026475%
Razborsek,0.026475%
Rus,0.026475%
Roblek,0.026475%
Udovic,0.026475%
Ucakar,0.026475%
Urbas,0.026475%
Ismaili,0.026475%
Nahtigal,0.026475%
Nina,0.026475%
Grudnik,0.026475%
Gasperic,0.026475%
Gucek,0.026475%
Gradisek,0.026475%
Grobelnik,0.026475%
Gregorec,0.026475%
Grm,0.026475%
Gole,0.026475%
Galic,0.026475%
Gobec,0.026475%
Gasparic,0.026475%
Zore,0.026475%
Zgur,0.026475%
Zerak,0.026475%
Zaplotnik,0.026475%
Terzan,0.026475%
Todic,0.026475%
Tolaj,0.026475%
Thaler,0.026475%
Tusek,0.026475%
Tina,0.026475%
Slovenia,0.026475%
Smolej,0.026475%
Setnikar,0.026475%
Strnisa,0.026475%
Strle,0.026475%
Subic,0.026475%
Sotosek,0.026475%
Svetek,0.026475%
Sircelj,0.026475%
Satler,0.026475%
Suban,0.026475%
Sesek,0.026475%
Svajger,0.026475%
Stolfa,0.026475%
Savic,0.026475%
Samec,0.026475%
Skof,0.026475%
Stanovnik,0.026475%
Spacapan,0.026475%
Senicar,0.026475%
Abram,0.026475%
Ales,0.026475%
Felicijan,0.026475%
Fric,0.026475%
Fink,0.026475%
Filej,0.026475%
Ferk,0.026475%
Florjancic,0.026475%
Fonda,0.026475%
Oven,0.026475%
Orehek,0.026475%
Heric,0.026475%
Hlebec,0.026475%
Hrovatin,0.026475%
Hrvatin,0.026475%
Mitrovic,0.026475%
Marinic,0.026475%
Malensek,0.026475%
Mesarec,0.026475%
Majnik,0.026475%
Mrhar,0.026475%
Mesko,0.026475%
Merc,0.026475%
Mihelak,0.026475%
Mihelic,0.026475%
Mozina,0.026475%
Marinko,0.026475%
Murn,0.026475%
Mele,0.026475%
Mitja,0.026475%
Mursic,0.026475%
Marjanovic,0.026475%
Jensterle,0.026475%
Jeromel,0.026475%
Jez,0.026475%
Javornik,0.026475%
Jakop,0.026475%
Jeras,0.026475%
Jeremic,0.026475%
Juric,0.026475%
Cernic,0.026475%
Drobez,0.026475%
Djuric,0.026475%
Deu,0.026475%
Drnovsek,0.026475%
Dragar,0.026475%
Debevec,0.026475%
Vujasinovic,0.026475%
Vogrinec,0.026475%
Valencic,0.026475%
Vojnovic,0.026475%
Vuga,0.026475%
Vrbnjak,0.026475%
Veluscek,0.026475%
Vrencur,0.026475%
Bezlaj,0.026475%
Bevk,0.026475%
Berisha,0.026475%
Burnik,0.026475%
Berglez,0.026475%
Bratusa,0.026475%
Brejc,0.026475%
Blagotinsek,0.026475%
Bertoncelj,0.026475%
Beltram,0.026475%
Benic,0.026475%
Briscik,0.026475%
Bojan,0.026475%
Krizaj,0.026475%
Krizan,0.026475%
Klun,0.026475%
Knafelc,0.026475%
Kocar,0.026475%
Kocbek,0.026475%
Kondic,0.026475%
Krulec,0.026475%
Kogovsek,0.026475%
Klinar,0.026475%
Kukovec,0.026475%
Kosak,0.026475%
Kodric,0.026475%
Kobe,0.026475%
Kostomaj,0.026475%
Kozjek,0.026475%
Krc,0.026475%
Kaurin,0.026475%
Kenda,0.026475%
Kvaternik,0.026475%
Kolenko,0.026475%
Kriznar,0.026475%
Leniqi,0.026475%
Laznik,0.026475%
Likar,0.026475%
Ljubljana,0.026475%
Lipnik,0.026475%
Luzar,0.026475%
Licen,0.026475%
Leskovec,0.026475%
Leskovsek,0.026475%
Loncar,0.026475%
Paska,0.026475%
Plahuta,0.026475%
Plaper,0.026475%
Pretnar,0.026475%
Petrovcic,0.026475%
Pucko,0.026475%
Pust,0.026475%
Podlipnik,0.026475%
Pesic,0.026475%
Psenica,0.026475%
Plohl,0.026475%
Panic,0.026475%
Pejic,0.026475%
Pecek,0.026475%
Primozic,0.026475%
Pavli,0.026475%
Plut,0.026475%
Pivk,0.026475%
Prijatelj,0.026475%
Poje,0.026475%
Plankar,0.026475%
Petac,0.026475%
Potokar,0.026475%
Pavasovic,0.026475%
Weiss,0.026475%
Roglic,0.022062%
Robnik,0.022062%
Racnik,0.022062%
Recek,0.022062%
Rovan,0.022062%
Rodosek,0.022062%
Robic,0.022062%
Rak,0.022062%
Renko,0.022062%
Rajteric,0.022062%
Rajsp,0.022062%
